id,partition,genre,fold_no
b1g-fragment02_983_246_43_1_expected,train,academic,2
b1g-fragment02_983_246_45_1_facilitate,train,academic,2
b1g-fragment02_983_246_52_1_invested,train,academic,2
b1g-fragment02_983_246_60_1_make,train,academic,2
b1g-fragment02_984_247_9_1_agreed,train,academic,2
b1g-fragment02_984_247_11_1_fund,train,academic,2
b1g-fragment02_984_247_18_1_built,train,academic,2
b1g-fragment02_984_247_23_1_permit,train,academic,2
b1g-fragment02_985_248_6_1_supporting,train,academic,2
b1g-fragment02_985_248_11_1_seems,train,academic,2
b1g-fragment02_985_248_26_1_facilitating,train,academic,2
b1g-fragment02_988_251_16_1_operating,train,academic,2
b1g-fragment02_989_252_18_1_taken,train,academic,2
b1g-fragment02_989_252_22_1_given,train,academic,2
b1g-fragment02_990_253_3_1_formed,train,academic,2
b1g-fragment02_990_253_13_1_carried,train,academic,2
b1g-fragment02_991_254_1_1_following,train,academic,2
b1g-fragment02_991_254_8_1_conceptualized,train,academic,2
b1g-fragment02_993_256_11_1_connected,train,academic,2
b1g-fragment02_993_256_13_1_perceived,train,academic,2
b1g-fragment02_995_258_5_1_handled,train,academic,2
b1g-fragment02_997_260_7_1_concerned,train,academic,2
b1g-fragment02_997_260_29_1_increasing,train,academic,2
b1g-fragment02_998_261_4_1_used,train,academic,2
b1g-fragment02_998_261_10_1_obtain,train,academic,2
b1g-fragment02_998_261_16_1_aggregated,train,academic,2
b1g-fragment02_998_261_20_1_permits,train,academic,2
b1g-fragment02_1000_263_11_1_explore,train,academic,2
b1g-fragment02_1001_264_7_1_identify,train,academic,2
b1g-fragment02_1002_265_16_1_using,train,academic,2
b1g-fragment02_1003_266_3_1_running,train,academic,2
b1g-fragment02_1003_266_8_1_include,train,academic,2
b1g-fragment02_1004_267_5_1_seems,train,academic,2
b1g-fragment02_1004_267_7_1_offer,train,academic,2
b1g-fragment02_1004_267_11_1_coping,train,academic,2
b1g-fragment02_1004_267_18_1_incorporating,train,academic,2
b1g-fragment02_1006_269_4_1_represents,train,academic,2
b1g-fragment02_1007_270_2_1_originates,train,academic,2
b1g-fragment02_1007_270_15_1_identify,train,academic,2
b1g-fragment02_1007_270_43_1_based,train,academic,2
b1g-fragment02_1007_270_54_1_funding,train,academic,2
b1g-fragment02_1007_270_59_1_secured,train,academic,2
b1g-fragment02_1008_271_6_1_collect,train,academic,2
b1g-fragment02_1008_271_9_1_ensure,train,academic,2
b1g-fragment02_1008_271_28_1_set,train,academic,2
b1g-fragment02_1008_271_31_1_labeled,train,academic,2
b1g-fragment02_1009_272_8_1_achieved,train,academic,2
b1g-fragment02_1009_272_10_1_bringing,train,academic,2
b1g-fragment02_1009_272_12_1_existing,train,academic,2
b1g-fragment02_1009_272_19_1_developing,train,academic,2
b1g-fragment02_1009_272_22_1_holding,train,academic,2
b1g-fragment02_1009_272_23_1_analyzing,train,academic,2
b1g-fragment02_1009_272_25_1_presenting,train,academic,2
b1g-fragment02_1009_272_29_1_encouraging,train,academic,2
b1g-fragment02_1010_273_7_1_identified,train,academic,2
b1g-fragment02_1010_273_8_1_including,train,academic,2
b1g-fragment02_1011_274_5_1_claimed,train,academic,2
b1g-fragment02_1012_275_8_1_involving,train,academic,2
b1g-fragment02_1012_275_39_1_built,train,academic,2
b1g-fragment02_1012_275_48_1_interrelated,train,academic,2
b1g-fragment02_1012_275_55_1_derived,train,academic,2
b1g-fragment02_1012_275_62_1_compiled,train,academic,2
b1g-fragment02_1013_276_9_1_described,train,academic,2
b1g-fragment02_1018_281_5_1_existing,train,academic,2
b1g-fragment02_1018_281_8_1_led,train,academic,2
b1g-fragment02_1018_281_17_1_used,train,academic,2
b1g-fragment02_1018_281_41_1_defined,train,academic,2
b1g-fragment02_1020_283_9_1_mapped,train,academic,2
b1g-fragment02_1020_283_11_1_compiled,train,academic,2
b1g-fragment02_1020_283_23_1_see,train,academic,2
b1g-fragment02_1022_285_12_1_encourages,train,academic,2
b1g-fragment02_1022_285_15_1_believe,train,academic,2
b1g-fragment02_1022_285_24_1_analyzed,train,academic,2
b1g-fragment02_1022_285_26_1_used,train,academic,2
b1g-fragment02_1022_285_28_1_support,train,academic,2
b1g-fragment02_1023_286_7_1_distributed,train,academic,2
b1g-fragment02_1023_286_20_1_used,train,academic,2
b1g-fragment02_1023_286_29_1_ensures,train,academic,2
b1g-fragment02_1025_288_5_1_required,train,academic,2
b1g-fragment02_1025_288_14_1_grows,train,academic,2
b1g-fragment02_1026_289_10_1_see,train,academic,2
b1g-fragment02_1026_289_13_1_subsume,train,academic,2
b1g-fragment02_1029_292_4_1_initiated,train,academic,2
b1g-fragment02_1029_292_20_1_influenced,train,academic,2
b1g-fragment02_1030_293_10_1_given,train,academic,2
b1g-fragment02_1031_294_6_1_collecting,train,academic,2
b1g-fragment02_1032_295_1_1_approved,train,academic,2
b1g-fragment02_1032_295_4_1_include,train,academic,2
b1g-fragment02_1033_296_7_1_approved,train,academic,2
b1g-fragment02_1033_296_16_1_observing,train,academic,2
b1g-fragment02_1034_297_3_1_conceived,train,academic,2
b1g-fragment02_1034_297_16_1_focused,train,academic,2
b1g-fragment02_1034_297_20_1_identified,train,academic,2
b1g-fragment02_1034_297_24_1_see,train,academic,2
b1g-fragment02_1034_297_27_1_anticipating,train,academic,2
b1g-fragment02_1035_298_3_1_collate,train,academic,2
b1g-fragment02_1035_298_25_1_manned,train,academic,2
b1g-fragment02_1036_299_18_1_anticipated,train,academic,2
b1g-fragment02_1038_301_1_1_formed,train,academic,2
b1g-fragment02_1038_301_12_1_spawned,train,academic,2
b1g-fragment02_1038_301_34_1_locate,train,academic,2
b1g-fragment02_1038_301_36_1_provide,train,academic,2
b1g-fragment02_1039_302_7_1_handle,train,academic,2
b1g-fragment02_1039_302_13_1_defined,train,academic,2
b1g-fragment02_1039_302_25_1_resulted,train,academic,2
b1g-fragment02_1040_303_4_1_described,train,academic,2
b1g-fragment02_1040_303_14_1_culminated,train,academic,2
b1g-fragment02_1040_303_25_1_involved,train,academic,2
b1g-fragment02_1040_303_27_1_integrating,train,academic,2
b1g-fragment02_1040_303_28_1_storing,train,academic,2
b1g-fragment02_1040_303_30_1_exploiting,train,academic,2
b1g-fragment02_1040_303_38_1_acquired,train,academic,2
b1g-fragment02_1041_304_5_1_carried,train,academic,2
b1g-fragment02_1041_304_29_1_set,train,academic,2
b1g-fragment02_1041_304_33_1_equipped,train,academic,2
b1g-fragment02_1042_305_13_1_opened,train,academic,2
b1g-fragment02_1043_306_7_1_set,train,academic,2
b1g-fragment02_1043_306_15_1_see,train,academic,2
b1g-fragment02_1043_306_18_1_ensured,train,academic,2
b1g-fragment02_1043_306_24_1_installed,train,academic,2
b1g-fragment02_1044_307_6_1_operate,train,academic,2
b1g-fragment02_1044_307_11_1_exploit,train,academic,2
b1g-fragment02_1046_309_2_1_follows,train,academic,2
b1g-fragment02_1047_310_4_1_considered,train,academic,2
b1g-fragment02_1047_310_6_1_itemizing,train,academic,2
b1g-fragment02_1049_312_9_1_collected,train,academic,2
b1g-fragment02_1051_314_15_1_extract,train,academic,2
b1g-fragment02_1053_316_4_1_collected,train,academic,2
b1g-fragment02_1055_318_3_1_carried,train,academic,2
b1g-fragment02_1057_320_8_1_checking,train,academic,2
b1g-fragment02_1057_320_16_1_let,train,academic,2
b1g-fragment02_1058_321_7_1_addressed,train,academic,2
b1g-fragment02_1058_321_19_1_merit,train,academic,2
b1g-fragment02_1059_322_2_1_sensing,train,academic,2
b1g-fragment02_1060_323_13_1_becomes,train,academic,2
b1g-fragment02_1060_323_16_1_increased,train,academic,2
b1g-fragment02_1060_323_20_1_sensing,train,academic,2
b1g-fragment02_1060_323_21_1_seems,train,academic,2
b1g-fragment02_1061_324_6_1_obviates,train,academic,2
b1g-fragment02_1061_324_14_1_induced,train,academic,2
b1g-fragment02_1061_324_24_1_encountered,train,academic,2
b1g-fragment02_1062_325_5_1_recognized,train,academic,2
b1g-fragment02_1062_325_14_1_made,train,academic,2
b1g-fragment02_1062_325_16_1_harmonise,train,academic,2
b1g-fragment02_1062_325_32_1_produced,train,academic,2
b1g-fragment02_1064_327_1_1_recognizing,train,academic,2
b1g-fragment02_1064_327_5_1_concluded,train,academic,2
b1g-fragment02_1064_327_12_1_need,train,academic,2
b1g-fragment02_1065_328_2_1_argued,train,academic,2
b1g-fragment02_1065_328_4_1_existing,train,academic,2
b1g-fragment02_1065_328_14_1_meet,train,academic,2
b1g-fragment02_1065_328_25_1_sensing,train,academic,2
b1g-fragment02_1065_328_27_1_help,train,academic,2
b1g-fragment02_1065_328_44_1_led,train,academic,2
b1g-fragment02_1066_329_11_1_take,train,academic,2
b1g-fragment02_1066_329_14_1_convert,train,academic,2
b1g-fragment02_1067_330_20_1_depends,train,academic,2
b1g-fragment02_1067_330_40_1_used,train,academic,2
b1g-fragment02_1068_331_8_1_let,train,academic,2
b1g-fragment02_1068_331_12_1_needed,train,academic,2
b1g-fragment02_1068_331_16_1_determined,train,academic,2
b1g-fragment02_1068_331_40_1_used,train,academic,2
b1g-fragment02_1069_332_7_1_densify,train,academic,2
b1g-fragment02_1069_332_15_1_use,train,academic,2
b1g-fragment02_1069_332_17_1_based,train,academic,2
b1g-fragment02_1069_332_23_1_based,train,academic,2
b1g-fragment02_1070_333_10_1_make,train,academic,2
b1g-fragment02_1070_333_16_1_obtain,train,academic,2
b1g-fragment02_1070_333_31_1_exhibit,train,academic,2
b1g-fragment02_1070_333_35_1_cropping,train,academic,2
b1g-fragment02_1072_335_8_1_carried,train,academic,2
b1g-fragment02_1072_335_24_1_shown,train,academic,2
b1g-fragment02_1072_335_30_1_saving,train,academic,2
b1g-fragment02_1073_336_7_1_commissioned,train,academic,2
b1g-fragment02_1073_336_17_1_provide,train,academic,2
b1g-fragment02_1073_336_26_1_sensing,train,academic,2
b1g-fragment02_1073_336_37_1_see,train,academic,2
b1g-fragment02_1074_337_14_1_carried,train,academic,2
b1g-fragment02_1075_338_8_1_acquire,train,academic,2
b1g-fragment02_1075_338_10_1_follows,train,academic,2
b1g-fragment02_1076_339_3_1_signposting,train,academic,2
b1g-fragment02_1076_339_7_1_adopted,train,academic,2
b1g-fragment02_1076_339_15_1_expected,train,academic,2
b1g-fragment02_1076_339_17_1_offer,train,academic,2
b1g-fragment02_1076_339_38_1_welcomed,train,academic,2
b1g-fragment02_1078_341_17_1_outlined,train,academic,2
b1g-fragment02_1079_342_15_1_calculating,train,academic,2
b1g-fragment02_1080_343_12_1_follow,train,academic,2
b1g-fragment02_1080_343_21_1_harmonizing,train,academic,2
b1g-fragment02_1080_343_32_1_see,train,academic,2
b1g-fragment02_1081_344_15_1_collected,train,academic,2
b1g-fragment02_1083_346_3_1_announced,train,academic,2
b1g-fragment02_1083_346_6_1_collect,train,academic,2
b1g-fragment02_1084_347_3_1_sensing,train,academic,2
b1g-fragment02_1084_347_8_1_pertaining,train,academic,2
b1g-fragment02_1084_347_15_1_need,train,academic,2
b1g-fragment02_1084_347_19_1_calibrate,train,academic,2
b1g-fragment02_1084_347_20_1_transform,train,academic,2
b1g-fragment02_1084_347_23_1_perform,train,academic,2
b1g-fragment02_1084_347_29_1_convert,train,academic,2
b1g-fragment02_1084_347_34_1_reflected,train,academic,2
b1g-fragment02_1084_347_36_1_emitted,train,academic,2
b1g-fragment02_1084_347_51_1_required,train,academic,2
b1g-fragment02_1084_347_53_1_going,train,academic,2
b1g-fragment02_1086_349_2_1_hold,train,academic,2
b1g-fragment02_1086_349_19_1_require,train,academic,2
b1g-fragment02_1087_350_10_1_held,train,academic,2
b1g-fragment02_1087_350_12_1_affect,train,academic,2
b1g-fragment02_1087_350_19_1_faced,train,academic,2
b1g-fragment02_1088_351_8_1_hold,train,academic,2
b1g-fragment02_1088_351_25_1_collected,train,academic,2
b1g-fragment02_1089_352_5_1_forbids,train,academic,2
b1g-fragment02_1089_352_9_1_held,train,academic,2
b1g-fragment02_1089_352_12_1_distributed,train,academic,2
b1g-fragment02_1089_352_22_1_employed,train,academic,2
b1g-fragment02_1089_352_25_1_give,train,academic,2
b1g-fragment02_1089_352_30_1_broken,train,academic,2
b1g-fragment02_1089_352_37_1_result,train,academic,2
b1g-fragment02_1090_353_3_1_presents,train,academic,2
b1g-fragment02_1091_354_5_1_ensured,train,academic,2
b1g-fragment02_1091_354_17_1_growing,train,academic,2
b1g-fragment02_1092_355_15_1_seems,train,academic,2
b1g-fragment02_1092_355_17_1_facilitate,train,academic,2
b1g-fragment02_1092_355_31_1_seems,train,academic,2
b1g-fragment02_1092_355_34_1_increasing,train,academic,2
b1g-fragment02_1093_356_12_1_make,train,academic,2
b1g-fragment02_1093_356_15_1_sets,train,academic,2
b1g-fragment02_1093_356_28_1_hold,train,academic,2
b1g-fragment02_1093_356_37_1_reproduced,train,academic,2
b1g-fragment02_1093_356_43_1_read,train,academic,2
b1g-fragment02_1093_356_47_1_costing,train,academic,2
b1g-fragment02_1094_357_13_1_required,train,academic,2
b1g-fragment02_1094_357_15_1_make,train,academic,2
b1g-fragment02_1095_358_18_1_handle,train,academic,2
b1g-fragment02_1096_359_13_1_paid,train,academic,2
b1g-fragment02_1097_360_9_1_thronged,train,academic,2
b1g-fragment02_1097_360_12_1_proposing,train,academic,2
b1g-fragment02_1097_360_17_1_taken,train,academic,2
b1g-fragment02_1097_360_31_1_achieved,train,academic,2
b1g-fragment02_1098_361_4_1_made,train,academic,2
b1g-fragment02_1099_362_7_1_given,train,academic,2
b1g-fragment02_1099_362_26_1_collected,train,academic,2
b1g-fragment02_1099_362_32_1_lost,train,academic,2
b1g-fragment02_1100_363_21_1_argued,train,academic,2
b1g-fragment02_1101_364_3_1_noted,train,academic,2
b1g-fragment02_1104_367_22_1_made,train,academic,2
b1g-fragment02_1106_369_4_1_span,train,academic,2
b1g-fragment02_1106_369_22_1_need,train,academic,2
b1g-fragment02_1106_369_25_1_woven,train,academic,2
b1g-fragment02_1106_369_28_1_anticipate,train,academic,2
b1g-fragment02_1106_369_49_1_bring,train,academic,2
b1g-fragment02_1106_369_53_1_knock,train,academic,2
b1g-fragment02_1108_371_8_1_commissioned,train,academic,2
b1g-fragment02_1108_371_19_1_inform,train,academic,2
b1g-fragment02_1109_372_9_1_taken,train,academic,2
b1g-fragment02_1110_373_4_1_presented,train,academic,2
b1g-fragment02_1110_373_16_1_follows,train,academic,2
b1g-fragment02_1112_375_8_1_viewed,train,academic,2
b1g-fragment02_1116_379_5_1_dealing,train,academic,2
b1g-fragment02_1118_381_13_1_developing,train,academic,2
b1g-fragment02_1124_387_4_1_reducing,train,academic,2
b1g-fragment02_1128_391_6_1_given,train,academic,2
b1g-fragment02_1131_394_3_1_argued,train,academic,2
b1g-fragment02_1131_394_9_1_follows,train,academic,2
b1g-fragment02_1141_404_1_1_understanding,train,academic,2
b1g-fragment02_1144_407_12_1_claimed,train,academic,2
b1g-fragment02_1144_407_20_1_cope,train,academic,2
b1g-fragment02_1145_408_6_1_carried,train,academic,2
b1g-fragment02_1145_408_12_1_announced,train,academic,2
b1g-fragment02_1147_410_6_1_needs,train,academic,2
b1g-fragment02_1147_410_18_1_influence,train,academic,2
b1g-fragment02_1147_410_30_1_see,train,academic,2
b1g-fragment02_1148_411_5_1_seems,train,academic,2
b1g-fragment02_1148_411_19_1_see,train,academic,2
b1g-fragment02_1149_412_7_1_begun,train,academic,2
b1g-fragment02_1149_412_19_1_see,train,academic,2
b1g-fragment02_1151_414_8_1_touched,train,academic,2
b1g-fragment02_1152_415_9_1_growing,train,academic,2
b1g-fragment02_1152_415_17_1_carry,train,academic,2
b1g-fragment02_1153_416_22_1_analyzing,train,academic,2
b1g-fragment02_1153_416_37_1_recognized,train,academic,2
b1g-fragment02_1153_416_39_1_issuing,train,academic,2
b1g-fragment02_1153_416_55_1_precluded,train,academic,2
b1g-fragment02_1154_417_4_1_dictated,train,academic,2
b1g-fragment02_1154_417_12_1_said,train,academic,2
b1g-fragment02_1154_417_17_1_illustrate,train,academic,2
b1g-fragment02_1155_418_6_1_measuring,train,academic,2
b1g-fragment02_1155_418_12_1_seems,train,academic,2
b1g-fragment02_1155_418_21_1_involved,train,academic,2
b1g-fragment02_1156_419_45_1_necessitates,train,academic,2
b1g-fragment02_1156_419_57_1_based,train,academic,2
b1g-fragment02_1157_420_21_1_chronicled,train,academic,2
b1g-fragment02_1158_421_6_1_pointed,train,academic,2
b1g-fragment02_1158_421_14_1_created,train,academic,2
b1g-fragment02_1158_421_30_1_predicated,train,academic,2
b1g-fragment02_1158_421_36_1_provided,train,academic,2
b1g-fragment02_1158_421_45_1_base,train,academic,2
b1g-fragment02_1159_422_4_1_find,train,academic,2
b1g-fragment02_1159_422_6_1_delivering,train,academic,2
b1g-fragment02_1159_422_13_1_facing,train,academic,2
b1g-fragment02_1160_423_6_1_causes,train,academic,2
b1g-fragment02_1160_423_22_1_see,train,academic,2
b1g-fragment02_1160_423_28_1_treated,train,academic,2
b1g-fragment02_1161_424_4_1_see,train,academic,2
b1g-fragment02_1161_424_19_1_collect,train,academic,2
b1g-fragment02_1162_425_5_1_seems,train,academic,2
b1g-fragment02_1162_425_17_1_underpin,train,academic,2
b1g-fragment02_1163_426_9_1_drawn,train,academic,2
b1g-fragment02_1163_426_28_1_require,train,academic,2
b1g-fragment02_1165_428_1_1_underlying,train,academic,2
b1g-fragment02_1165_428_16_1_distributed,train,academic,2
b1g-fragment02_1165_428_19_1_form,train,academic,2
b1g-fragment02_1165_428_24_1_ensuring,train,academic,2
b1g-fragment02_1167_430_10_1_remastering,train,academic,2
b1g-fragment02_1168_431_4_1_supported,train,academic,2
b1g-fragment02_1168_431_25_1_grown,train,academic,2
b1g-fragment02_1169_432_1_1_managing,train,academic,2
b1g-fragment02_1173_436_2_1_attempting,train,academic,2
b1g-fragment02_1173_436_4_1_construct,train,academic,2
b1g-fragment02_1173_436_12_1_planning,train,academic,2
b1g-fragment02_1173_436_17_1_developing,train,academic,2
b1g-fragment02_1173_436_21_1_scheduling,train,academic,2
b1g-fragment02_1173_436_29_1_monitoring,train,academic,2
b1g-fragment02_1173_436_38_1_assist,train,academic,2
b1g-fragment02_1173_436_40_1_identifying,train,academic,2
b1g-fragment02_1173_436_43_1_formulating,train,academic,2
b1g-fragment02_1174_437_5_1_declared,train,academic,2
b1g-fragment02_1175_438_1_1_let,train,academic,2
b1g-fragment02_1175_438_3_1_hope,train,academic,2
b1g-fragment02_1175_438_11_1_help,train,academic,2
b1g-fragment02_1175_438_12_1_mitigate,train,academic,2
b1g-fragment02_1175_438_17_1_felt,train,academic,2
b1g-fragment02_1175_438_21_1_afflicted,train,academic,2
b1g-fragment02_1175_438_31_1_learned,train,academic,2
b1g-fragment02_1175_438_40_1_occur,train,academic,2
b1g-fragment02_1176_439_7_1_straddles,train,academic,2
b1g-fragment02_1177_440_4_1_wish,train,academic,2
